,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
96526,1,23500.0,0.0,0.0,0.0,0.0,0.0,4,7713.84,0
580034,1,19000.0,0.0,0.0,0.0,0.0,34.4,1,0.0,0
691584,2,13000.0,66.3,353.01,0.0,0.0,409.32,1,0.0,0
1080283,1,8000.0,4662.57,1503.96,0.0,140.0,900.0,1,0.0,0
1081477,1,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
90406,1,5000.0,0.0,515.36,0.0,0.0,1201.61,1,0.0,0
188352,1,8000.0,0.0,0.0,0.0,0.0,1410.0,1,0.0,0
1230082,1,1000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
256339,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,242.73,0
1113861,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1429.01,0
80514,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2268.07,0
248342,2,18000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
298720,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2013.03,0
213024,1,13500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
996390,1,4000.0,1404.2,0.0,0.0,83.0,0.0,1,0.0,0
992850,1,2000.0,684.2,140.99,0.0,0.0,1200.0,1,0.0,0
525661,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,839.58,0
509143,1,5000.0,4804.98,0.0,0.0,144.0,165.0,1,0.0,0
768659,1,9500.0,405.49,0.0,0.0,0.0,100.0,1,0.0,0
112355,1,2800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
506811,4,14300.0,0.0,0.0,0.0,0.0,0.0,4,6701.02,0
330824,2,28300.0,42.76,42.76,0.0,0.0,0.0,1,0.0,0
732749,1,6000.0,5.53,0.0,0.0,5.53,1094.11,1,0.0,0
321876,1,8000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
398402,8,8750.0,0.0,0.0,0.0,0.0,0.0,4,761.33,0
129646,1,1500.0,1420.82,0.0,0.0,43.0,134.0,1,0.0,0
443059,1,2000.0,1899.96,153.92,0.0,57.0,200.0,1,0.0,0
755716,2,8500.0,802.6,3111.55,347.63,27.0,4191.22,1,0.0,0
389436,1,28800.0,12752.04,754.09,29.78,383.0,600.0,1,0.0,0
519870,1,10500.0,10442.68,259.27,0.0,313.0,400.0,1,0.0,0
397419,3,18800.0,596.01,1466.56,0.0,27.0,1900.0,1,0.0,0
589948,3,27500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
130131,1,1000.0,1034.03,54.59,0.0,30.0,100.0,1,0.0,0
192033,1,30000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
846394,1,11000.0,888.92,178.32,0.0,0.0,150.0,1,0.0,0
844887,1,500.0,356.83,356.83,0.0,0.0,471.2,1,0.0,0
