,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
948922,1,500.0,470.04,41.01,0.0,0.0,50.0,1,0.0,0
909021,1,2000.0,1821.88,18.05,0.0,55.0,55.0,1,0.0,0
585800,2,10000.0,0.0,0.0,0.0,0.0,6546.0,1,0.0,0
1089126,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1238.36,0
217361,1,2000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
928239,1,6300.0,0.0,0.0,0.0,0.0,0.0,4,6520.23,0
13863,1,400.0,185.02,399.34,0.0,27.0,252.83,1,0.0,0
1035070,1,10000.0,2.56,51.54,48.98,2.56,0.0,1,0.0,0
585519,1,13000.0,7944.42,0.0,0.0,936.0,242.0,5,0.0,0
1212713,3,5000.0,643.28,0.0,0.0,27.0,212.87,1,0.0,0
453281,1,2000.0,2013.54,184.87,0.0,60.0,220.0,1,0.0,0
688028,3,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
350790,1,9000.0,117.27,635.7,0.0,27.0,589.92,1,0.0,0
1121315,1,21000.0,2735.28,0.0,0.0,82.0,100.0,1,0.0,0
454562,1,1000.0,425.98,678.07,13.62,27.0,300.0,1,0.0,0
1102511,1,1000.0,481.53,222.15,0.0,27.0,90.0,1,0.0,0
867535,1,1000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
581928,1,1000.0,926.62,990.62,0.0,28.0,64.0,1,0.0,0
80924,1,3000.0,448.1,0.0,0.0,27.0,150.0,1,0.0,0
278589,2,29800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
412828,1,21500.0,1190.84,1292.88,0.0,36.0,2050.0,1,0.0,0
505322,2,27500.0,0.0,0.0,0.0,0.0,70.0,1,0.0,0
1177454,1,800.0,0.0,6.99,0.0,0.0,6.99,1,0.0,0
266818,4,4000.0,0.0,0.0,0.0,0.0,0.0,4,4467.91,0
482024,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,4643.17,0
652777,1,28000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1136494,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1298.4,0
908531,1,9000.0,0.0,0.0,0.0,0.0,0.0,4,9791.41,0
1149096,1,6500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
522360,8,5000.0,0.0,0.0,0.0,0.0,0.0,4,572.47,0
828999,1,1000.0,852.84,1768.78,26.63,27.0,1093.3,1,0.0,0
1077478,1,5000.0,0.0,0.0,0.0,135.0,150.0,1,0.0,0
507295,2,13000.0,1103.32,1426.08,0.0,33.0,0.0,1,0.0,0
314221,1,8000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
1150875,1,2000.0,360.23,50.36,0.0,67.09,0.0,1,0.0,0
611603,1,1000.0,323.86,0.0,0.0,27.0,200.0,1,0.0,0
406572,10,2000.0,0.0,0.0,0.0,0.0,0.0,4,1369.41,0
406908,1,25600.0,130.33,13.1,0.0,27.0,150.0,1,0.0,0
487479,1,6750.0,0.0,0.0,0.0,0.0,0.0,4,3931.85,0
1138451,1,1000.0,925.21,143.61,0.0,55.0,0.0,1,0.0,0
879785,1,3300.0,587.75,587.75,0.0,27.0,90.9,1,0.0,0
612733,4,12000.0,0.0,0.0,0.0,0.0,0.0,4,8079.74,0
686342,1,500.0,380.63,0.0,0.0,27.0,0.0,1,0.0,0
1061386,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,2687.65,0
924007,2,5000.0,215.44,726.99,0.0,27.0,557.11,1,0.0,0
617585,3,26500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
329337,1,29000.0,4338.86,0.0,0.0,0.0,133.0,1,0.0,0
963565,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2526.83,0
1180944,1,5000.0,4672.22,103.11,0.0,140.0,150.0,1,0.0,0
302922,2,15000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
897311,1,4500.0,1662.51,0.0,0.0,50.0,51.0,2,0.0,0
344824,1,20000.0,14562.43,0.0,0.0,437.0,445.0,1,0.0,0
1109106,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2349.37,0
101501,1,4000.0,3084.62,0.0,0.0,93.0,140.0,1,0.0,0
47109,1,15000.0,0.0,0.0,0.0,0.0,97.88,1,0.0,0
