,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
158946,1,1000.0,934.36,0.0,0.0,28.0,87.0,3,0.0,0
598427,1,27300.0,0.0,0.0,0.0,0.0,68.29,1,0.0,0
627225,2,11000.0,1730.5,2730.5,0.0,52.0,1000.0,1,0.0,0
699311,2,26800.0,806.24,806.24,0.0,29.0,3829.13,1,0.0,0
1227830,1,500.0,0.04,0.0,0.0,0.04,20.0,1,0.0,0
616497,1,500.0,6.13,6.13,0.0,6.13,64.84,1,0.0,0
554756,2,26300.0,718.37,718.37,0.0,27.0,2156.25,1,0.0,0
971151,1,17000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
317534,1,5000.0,3125.81,514.97,0.0,94.0,403.0,1,0.0,0
1015186,11,25000.0,0.0,0.0,0.0,0.0,0.0,4,26124.76,0
588735,1,5000.0,2455.52,134.02,0.0,74.0,87.54,1,0.0,0
831372,1,8200.0,0.0,0.0,0.0,0.0,0.0,4,8435.9,0
620444,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1218.24,0
629316,2,25500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
438114,1,12000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
174817,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
982881,1,3000.0,1514.69,0.0,0.0,45.0,0.0,1,0.0,0
1152123,1,2000.0,1993.4,61.36,0.0,0.0,70.63,1,0.0,0
1182593,1,7500.0,4423.18,0.0,0.0,133.0,280.0,1,0.0,0
62119,1,11500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
510443,2,13500.0,1114.11,1127.44,13.33,33.0,2342.91,1,0.0,0
833647,1,8000.0,8070.52,125.38,0.0,240.0,0.0,1,0.0,0
430142,1,3500.0,3322.23,247.43,0.0,100.0,300.0,1,0.0,0
1088183,1,2000.0,844.96,0.0,0.0,54.0,0.0,1,0.0,0
835210,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
45694,1,4300.0,292.87,0.0,0.0,20.0,40.0,5,0.0,0
735755,1,2500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1154788,1,3500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
694557,10,4500.0,0.0,0.0,0.0,0.0,0.0,4,2105.4,0
770906,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,6515.07,0
1119430,1,1300.0,0.0,0.0,0.0,0.0,146.39,3,0.0,0
754635,1,13000.0,1709.34,400.91,0.0,0.0,150.0,1,0.0,0
1121601,1,1000.0,62.65,784.3,0.0,0.0,846.21,1,0.0,0
589104,1,400.0,427.61,0.0,0.0,54.0,0.0,1,0.0,0
712819,1,7500.0,3972.5,0.0,0.0,119.0,150.0,1,0.0,0
915287,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1128.01,0
1084622,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2708.9,0
880004,1,6500.0,6488.5,248.03,0.0,195.0,334.0,1,0.0,0
