,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
17284,1,28800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
971065,2,28500.0,233.52,2420.14,0.0,27.0,2694.82,1,0.0,0
420763,1,300.0,0.0,0.0,0.0,0.0,0.0,4,275.71,0
532880,1,10500.0,4539.57,166.71,14.01,136.0,0.0,1,0.0,0
138171,8,300.0,0.0,0.0,0.0,0.0,0.0,4,19.84,0
6157,1,1000.0,123.9,123.6,0.0,27.0,23.35,1,0.0,0
334239,1,800.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
868526,1,3000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
307951,1,1500.0,1460.16,0.0,0.0,0.0,45.0,1,0.0,0
108994,1,7000.0,0.0,0.0,0.0,0.0,0.0,4,98.67,0
983125,1,15000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
684062,1,22500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
990352,1,5000.0,3725.69,88.83,0.0,112.0,112.0,1,0.0,0
383932,1,4000.0,331.96,331.96,0.0,27.0,224.6,1,0.0,0
372998,1,16000.0,12969.67,1307.71,24.01,0.0,600.0,1,0.0,0
699345,1,6500.0,6346.8,101.91,0.0,190.0,200.0,1,0.0,0
143611,1,2000.0,761.75,3608.3,0.0,27.0,3753.5,1,0.0,0
706935,1,24800.0,8458.75,161.03,0.0,254.0,0.0,1,0.0,0
959836,1,500.0,-13.67,0.0,0.0,0.0,100.0,5,0.0,0
36375,2,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
234967,1,2000.0,516.06,0.0,0.0,27.0,65.0,1,0.0,0
976718,1,5000.0,2891.07,149.79,0.0,0.0,100.0,1,0.0,0
880592,3,13500.0,1142.36,0.0,0.0,34.0,88.0,1,0.0,0
81261,2,10000.0,-1368.7,0.0,0.0,0.0,668.7,1,0.0,0
809458,1,11000.0,0.0,43.51,2.99,0.0,40.52,1,0.0,0
116166,1,1000.0,948.93,360.29,0.0,28.0,300.0,1,0.0,0
1050944,1,300.0,96.05,106.92,0.0,27.0,24.04,1,0.0,0
559845,1,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1013118,10,7000.0,0.0,0.0,0.0,0.0,0.0,4,513.55,0
692327,1,12300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
357294,2,23800.0,353.64,1917.12,0.0,27.0,1900.0,1,0.0,0
34913,1,12300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
337762,1,3000.0,1766.29,305.82,0.0,0.0,100.0,1,0.0,0
398669,1,3000.0,173.93,173.93,0.0,0.0,461.18,1,0.0,0
632558,2,25000.0,3924.2,3924.2,0.0,118.0,825.45,1,0.0,0
852021,1,16800.0,3266.41,0.0,0.0,200.0,204.0,1,0.0,0
874309,1,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
260012,1,4500.0,0.0,0.0,0.0,0.0,0.0,4,1870.68,0
356084,1,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1080929,1,26500.0,1184.39,0.0,0.0,36.0,50.0,1,0.0,0
822930,1,2500.0,124.62,501.73,6.0,0.0,743.1,1,0.0,0
527078,2,27000.0,435.8,226.46,0.0,0.0,500.0,1,0.0,0
1101976,1,25000.0,3363.35,0.0,0.0,101.0,200.0,1,0.0,0
290101,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1823.64,0
1197597,1,20000.0,5138.91,517.57,0.0,154.0,200.0,1,0.0,0
798210,1,3000.0,1181.24,0.0,0.0,35.0,100.0,1,0.0,0
1042576,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,3162.61,0
705800,9,6000.0,0.0,0.0,0.0,0.0,0.0,4,6000.13,0
599067,1,25500.0,24400.93,776.23,0.0,0.0,1000.0,1,0.0,0
425788,1,22000.0,9932.99,0.0,0.0,298.0,454.0,5,0.0,0
238385,1,800.0,733.23,13.09,0.0,27.0,35.0,1,0.0,0
754932,1,20000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
436234,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
