,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
770928,1,4000.0,3965.38,329.19,0.0,119.0,111.0,1,0.0,0
1225391,1,1000.0,795.46,0.0,0.0,27.0,30.0,1,0.0,0
1027646,1,3000.0,2581.13,60.0,0.0,77.0,444.0,1,0.0,0
400527,1,28000.0,0.0,117.51,0.0,0.0,117.51,1,0.0,0
624363,3,28000.0,232.37,232.37,0.0,27.0,472.38,1,0.0,0
598654,1,28800.0,13.99,13.99,0.0,13.99,25.98,1,0.0,0
244221,1,2000.0,1396.5,0.0,0.0,42.0,150.0,1,0.0,0
1016621,1,500.0,476.08,0.0,0.0,27.0,31.0,1,0.0,0
182890,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
967486,1,3800.0,0.0,0.0,0.0,0.0,0.0,4,3985.53,0
1220832,1,6500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
678131,1,11500.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
931558,1,16500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1015195,11,25000.0,0.0,0.0,0.0,0.0,0.0,4,26124.76,0
879673,1,500.0,0.0,0.0,0.0,0.0,162.94,1,0.0,0
931886,1,2500.0,0.0,0.0,0.0,0.0,674.79,1,0.0,0
444920,1,20000.0,932.1,932.1,0.0,28.0,555.0,1,0.0,0
983013,1,500.0,42.16,192.16,0.0,27.0,150.0,1,0.0,0
1142509,1,2500.0,1214.34,1444.59,0.0,36.0,2529.84,1,0.0,0
1036876,1,500.0,605.71,0.0,0.0,27.0,27.0,1,0.0,0
710353,1,20000.0,2374.92,0.0,0.0,71.0,100.0,1,0.0,0
854642,2,10000.0,635.97,1192.27,6.4,27.0,2500.0,1,0.0,0
750885,1,2000.0,1415.63,0.0,0.0,42.0,50.0,5,0.0,0
138371,1,5000.0,4956.18,0.0,0.0,0.0,150.0,1,0.0,0
163514,1,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
253871,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
904473,1,4000.0,0.0,0.0,0.0,0.0,0.0,4,3338.5,0
1112603,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
979721,1,14000.0,0.0,0.0,0.0,0.0,141.24,1,0.0,0
216088,4,7500.0,0.0,0.0,0.0,0.0,0.0,4,451.75,0
230742,1,4500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
720790,1,27300.0,1587.56,2355.31,0.0,48.0,2436.3,1,0.0,0
10227,1,28000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
516368,1,29100.0,160.01,240.05,0.0,27.0,400.0,1,0.0,0
291965,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,3229.45,0
697883,2,17000.0,15.0,15.0,0.0,15.0,281.75,1,0.0,0
925716,1,22600.0,6976.89,2745.63,0.0,0.0,1600.0,1,0.0,0
387504,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,9772.7,0
