,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
186827,1,5000.0,19.31,0.0,0.0,19.31,20.0,3,0.0,0
146792,1,26800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
401878,1,10000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
162431,1,18000.0,8654.4,0.0,0.0,0.0,300.0,1,0.0,0
1198635,1,9000.0,1.0,0.0,0.0,1.0,2567.73,2,0.0,0
720235,1,5000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1080917,1,26500.0,7265.34,387.07,169.86,218.0,217.0,2,0.0,0
340152,1,1000.0,959.92,0.0,0.0,0.0,35.0,1,0.0,0
670645,11,1500.0,1252.45,4.79,0.0,74.0,0.0,1,0.0,0
1160138,7,3000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
430709,1,2600.0,481.7,64.52,0.0,29.0,120.0,1,0.0,0
155529,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
3394,1,7500.0,0.0,0.0,0.0,0.0,0.0,4,7339.26,0
366276,2,8000.0,-2.16,0.0,0.0,0.0,0.0,1,0.0,0
1150469,1,1800.0,0.0,0.0,0.0,0.0,0.0,4,1945.77,0
319339,1,5500.0,5393.04,219.09,52.64,162.0,0.0,1,0.0,0
1110476,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1347.37,0
42741,1,1000.0,756.31,144.88,0.0,27.0,300.0,1,0.0,0
31538,1,24000.0,2842.94,0.0,0.0,85.0,100.0,1,0.0,0
591314,1,9000.0,2495.11,145.24,0.0,145.0,61.0,1,0.0,0
863985,1,6000.0,751.31,751.31,0.0,27.0,713.34,1,0.0,0
409033,2,9500.0,220.44,220.44,0.0,27.0,201.48,1,0.0,0
1052225,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2177.46,0
86135,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
900407,1,9500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
779909,1,16000.0,12260.41,329.79,0.0,0.0,370.0,1,0.0,0
996263,1,1000.0,54.24,54.24,0.0,27.0,123.38,1,0.0,0
526005,2,27500.0,77.86,77.86,0.0,27.0,488.56,1,0.0,0
265739,1,2000.0,1999.12,149.2,0.0,60.0,60.0,1,0.0,0
1044948,8,1000.0,0.0,0.0,0.0,0.0,0.0,4,434.56,0
393877,1,29000.0,236.02,4486.02,0.0,27.0,5096.47,1,0.0,0
698702,1,11500.0,0.0,0.0,0.0,0.0,0.0,4,1691.88,0
654139,1,500.0,-6.84,9.79,0.0,0.0,500.0,1,0.0,0
625032,4,500.0,0.0,0.0,0.0,0.0,0.0,4,637.13,0
