,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
1128801,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
966744,1,1000.0,0.0,100.04,0.0,0.0,124.58,1,0.0,0
847563,1,5000.0,686.94,1504.54,53.48,27.0,864.49,1,0.0,0
343015,4,1500.0,0.0,0.0,0.0,0.0,0.0,4,1479.87,0
488742,1,27000.0,-87.31,713.09,0.0,0.0,1450.0,1,0.0,0
582670,3,17500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
462862,1,6000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
81941,1,500.0,135.77,97.14,163.27,27.0,0.0,5,0.0,0
400197,2,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
534074,3,5500.0,578.71,578.71,0.0,27.0,593.52,1,0.0,0
553057,1,23800.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
978572,1,300.0,91.86,350.53,0.0,27.0,318.21,1,0.0,0
1014497,1,12000.0,6367.23,4349.6,0.0,191.0,100.0,1,0.0,0
591159,1,2000.0,380.54,379.6,0.0,0.0,0.0,1,0.0,0
787912,1,8300.0,3948.39,0.0,0.0,118.0,600.0,1,0.0,0
140247,2,5000.0,3435.02,0.0,0.0,0.0,200.0,1,0.0,0
787729,1,27000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
729158,1,24500.0,162.0,396.93,0.0,27.0,344.93,1,0.0,0
996102,8,1500.0,0.0,0.0,0.0,0.0,0.0,4,698.7,0
1203200,4,300.0,0.0,0.0,0.0,0.0,0.0,4,397.8,0
457594,1,3000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
740551,1,8000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1172326,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1129.67,0
658238,3,10000.0,3943.25,8283.52,340.27,118.0,10400.79,1,0.0,0
1026656,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,1707.45,0
251570,1,600.0,557.19,82.62,0.0,27.0,50.0,1,0.0,0
251671,1,4000.0,0.0,0.0,0.0,0.0,0.0,4,209.28,0
526174,1,19000.0,4038.52,2833.56,0.0,121.0,3300.0,1,0.0,0
322439,8,1500.0,0.0,0.0,0.0,0.0,0.0,4,1510.29,0
