,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
213767,3,8000.0,4099.19,503.65,0.0,123.0,300.0,1,0.0,0
1170459,3,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
555065,1,300.0,0.0,0.0,0.0,0.0,0.0,4,100.26,0
1140477,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1161229,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
752094,1,1500.0,719.68,309.76,0.0,27.0,950.0,1,0.0,0
344370,1,16500.0,6740.68,0.0,0.0,202.0,0.0,1,0.0,0
900070,1,1000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
36347,1,10000.0,1916.06,36.12,0.0,57.0,200.0,1,0.0,0
186867,1,12000.0,0.0,0.0,0.0,0.0,0.0,4,12426.99,0
110754,2,28000.0,370.69,370.69,0.0,29.0,217.0,1,0.0,0
368584,1,27000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
544260,7,10000.0,0.0,0.0,0.0,0.0,0.0,4,9441.98,0
954148,1,300.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0
345692,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,1214.05,0
162351,1,2000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1102495,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1274.95,0
108329,1,2500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
146321,3,5000.0,5032.94,68.24,0.0,150.0,0.0,1,0.0,0
437165,1,4000.0,1662.73,28.59,0.0,0.0,100.0,1,0.0,0
533240,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,2154.96,0
718448,1,27000.0,18945.77,0.0,0.0,568.0,0.0,1,0.0,0
1176514,1,5000.0,4774.8,0.0,0.0,143.0,200.0,1,0.0,0
538397,2,5000.0,4768.45,1031.23,0.0,143.0,1255.39,1,0.0,0
