,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
920541,1,500.0,128.79,128.79,0.0,27.0,128.79,1,0.0,0
728589,1,2000.0,1421.15,0.0,0.0,87.0,86.0,3,0.0,0
280085,3,13000.0,1238.83,1238.83,0.0,37.0,189.9,1,0.0,0
124305,1,1000.0,999.54,63.62,0.0,30.0,100.0,1,0.0,0
565703,3,8000.0,0.0,2056.54,0.0,0.0,2243.71,1,0.0,0
316,2,10000.0,853.71,0.0,0.0,27.0,0.0,1,0.0,0
110172,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1193.08,0
519378,1,12000.0,1514.89,33.32,0.0,45.0,500.0,1,0.0,0
354816,1,25000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
860575,1,16500.0,4769.96,528.24,90.98,143.0,400.0,1,0.0,0
915363,1,300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
274721,1,5000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
228060,1,13000.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0
1151893,1,500.0,161.2,332.31,0.0,27.0,393.76,1,0.0,0
749336,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,1659.34,0
1077019,1,500.0,279.12,279.12,0.0,27.0,182.66,1,0.0,0
1107503,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1232.76,0
785593,1,300.0,0.0,0.0,0.0,0.0,0.0,4,64.55,0
1051331,1,3600.0,0.0,0.0,0.0,0.0,0.0,4,3394.22,0
1135000,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2280.47,0
15408,1,1000.0,1003.74,51.41,0.0,30.0,80.0,1,0.0,0
1065025,1,4000.0,2764.47,551.43,0.0,83.0,692.0,1,0.0,0
568219,2,21300.0,0.0,15.41,0.0,0.0,486.6,1,0.0,0
641512,2,14500.0,296.05,296.05,0.0,27.0,209.65,1,0.0,0
1204891,2,10500.0,5706.13,0.0,0.0,171.0,300.0,1,0.0,0
639151,1,1000.0,0.0,38.99,0.0,0.0,149.92,1,0.0,0
24010,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1177071,1,8000.0,0.0,0.0,0.0,0.0,0.0,4,5860.21,0
718668,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1277.15,0
1130475,1,4000.0,4084.69,272.58,0.0,232.0,0.0,1,0.0,0
83825,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,681.03,0
963111,1,300.0,0.0,0.0,0.0,0.0,0.0,4,445.42,0
620200,1,4000.0,0.0,0.0,0.0,0.0,0.0,4,4417.32,0
596360,1,10000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
19206,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1164.58,0
1220572,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1957.23,0
243256,1,26000.0,22335.73,2520.0,0.0,676.0,600.0,1,0.0,0
418897,1,11500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
795897,1,8000.0,7511.44,71.79,0.0,225.0,228.0,1,0.0,0
653689,1,4800.0,159.83,0.0,0.0,27.0,65.0,1,0.0,0
124589,1,3000.0,2990.65,79.94,0.0,0.0,100.0,1,0.0,0
446626,1,1000.0,285.53,127.47,0.0,0.0,400.0,1,0.0,0
44088,1,300.0,0.0,0.0,0.0,0.0,0.0,4,157.45,0
418178,2,25000.0,600.18,1524.56,0.0,27.0,1200.0,1,0.0,0
1198006,1,2000.0,1147.44,452.77,0.0,34.0,500.0,1,0.0,0
745963,1,3000.0,2254.06,0.0,0.0,0.0,145.0,1,0.0,0
748603,1,1500.0,1479.11,293.48,0.0,44.0,34.87,1,0.0,0
381620,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,8009.25,0
1132818,1,8500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
683676,2,25500.0,5642.21,16.0,16.0,0.0,173.0,1,0.0,0
1035039,4,7500.0,0.0,0.0,0.0,0.0,0.0,4,8257.1,0
641118,1,29300.0,-1042.0,351.72,0.0,0.0,0.0,1,0.0,0
33050,1,2000.0,10.02,10.0,0.0,10.02,0.0,1,0.0,0
1010313,1,5000.0,0.0,227.47,0.0,0.0,454.94,1,0.0,0
987036,1,300.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1038596,1,22000.0,1299.56,109.88,114.47,39.0,300.0,1,0.0,0
1141969,1,13000.0,3346.57,66.36,0.0,100.0,101.0,1,0.0,0
86078,2,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
405860,1,26500.0,1813.18,1129.95,0.0,54.0,1000.0,1,0.0,0
338238,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,44.61,0
1069898,1,300.0,0.0,283.12,14.99,0.0,357.29,1,0.0,0
32258,1,25000.0,4310.38,0.0,0.0,129.0,700.0,1,0.0,0
358948,1,24800.0,2262.11,2105.91,0.0,68.0,3230.29,1,0.0,0
279121,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1119268,1,300.0,248.82,25.78,0.0,27.0,27.0,1,0.0,0
537400,2,17000.0,562.75,617.5,0.0,27.0,610.0,1,0.0,0
345862,1,5000.0,3848.02,151.2,0.0,0.0,220.0,1,0.0,0
995589,1,300.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
528793,2,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
78940,1,6500.0,6578.23,0.0,0.0,385.0,200.0,1,0.0,0
549089,1,22000.0,7090.77,0.0,0.0,213.0,863.55,5,0.0,0
379631,4,3000.0,0.0,0.0,0.0,0.0,0.0,4,3445.83,0
586581,1,15000.0,14317.9,8.23,0.0,430.0,500.0,1,0.0,0
12397,1,1500.0,0.0,51.07,0.0,0.0,295.28,1,0.0,0
956903,1,500.0,0.0,126.24,0.0,0.0,126.24,1,0.0,0
296958,1,27000.0,-1222.65,1007.71,0.0,0.0,920.92,1,0.0,0
738269,1,21500.0,0.0,0.0,0.0,0.0,183.51,1,0.0,0
850943,2,25500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
467993,1,5000.0,2899.99,484.05,0.0,87.0,250.0,1,0.0,0
653580,1,13000.0,2172.33,415.98,0.0,65.0,800.0,1,0.0,0
50429,1,15000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
636720,2,28500.0,6783.43,6872.73,29.3,204.0,3177.05,1,0.0,0
156574,1,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1158147,1,500.0,88.35,417.37,0.0,0.0,600.0,1,0.0,0
320641,1,500.0,335.5,35.17,0.0,27.0,105.0,1,0.0,0
786005,1,500.0,0.0,175.84,0.0,0.0,175.84,1,0.0,0
