,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
214389,1,500.0,240.26,140.42,0.0,27.0,250.0,1,0.0,0
300197,1,17500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
861949,1,22000.0,5899.3,0.0,0.0,177.0,200.0,1,0.0,0
477941,1,10000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
770014,1,10000.0,7059.06,0.0,0.0,212.0,442.0,1,0.0,0
301099,3,28500.0,435.97,3019.03,30.87,27.0,2965.65,1,0.0,0
1107184,2,29000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
803020,1,5000.0,1263.6,0.0,0.0,38.0,322.06,1,0.0,0
1022832,1,17300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
72595,1,500.0,483.11,88.63,0.0,27.0,27.0,1,0.0,0
219066,1,3500.0,2359.57,280.83,49.95,0.0,125.0,1,0.0,0
459253,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2139.48,0
1131260,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1227.91,0
1147681,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
113863,1,2800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
227777,1,26300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
236685,1,1000.0,964.92,144.8,0.0,56.0,0.0,1,0.0,0
529466,1,6000.0,4580.22,0.0,0.0,175.0,100.0,2,0.0,0
710215,1,5000.0,327.21,105.04,0.0,29.0,0.0,1,0.0,0
1020127,1,500.0,0.0,0.0,0.0,0.0,0.0,4,129.18,0
363757,1,25000.0,1362.66,739.99,0.0,41.0,700.0,1,0.0,0
1069829,1,300.0,-3.02,0.0,0.0,0.0,0.0,5,0.0,0
700152,1,29500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
266705,1,20000.0,0.0,0.0,0.0,0.0,1.74,1,0.0,0
4371,1,500.0,32.8,32.8,0.0,27.0,0.0,1,0.0,0
478099,3,10000.0,651.59,699.74,48.15,27.0,983.68,1,0.0,0
289433,1,23000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
701451,1,6000.0,0.0,0.0,0.0,0.0,0.0,4,4098.23,0
357724,3,25000.0,158.72,128.97,0.0,27.0,30.0,1,0.0,0
595118,1,5000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
680428,1,1000.0,873.12,111.56,0.0,0.0,110.0,1,0.0,0
273152,4,2750.0,0.0,0.0,0.0,0.0,0.0,4,2522.06,0
1097382,1,7500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
263614,3,26000.0,2397.57,2736.8,11.18,72.0,2000.0,1,0.0,0
1231647,11,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1210668,1,28000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
157588,1,25000.0,508.15,0.0,0.0,27.0,627.55,1,0.0,0
867261,2,7000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
550366,1,1000.0,634.43,0.0,0.0,27.0,50.0,1,0.0,0
294520,1,7000.0,6120.57,46.24,0.0,178.0,186.0,2,0.0,0
1207488,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
797472,1,10000.0,6321.31,0.0,0.0,0.0,200.72,1,0.0,0
125078,1,3000.0,2850.08,0.0,0.0,86.0,154.0,1,0.0,0
1025474,1,10500.0,3302.94,0.0,0.0,99.0,0.0,1,0.0,0
850265,1,7000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
416368,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2148.01,0
1008969,1,600.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
590640,1,25500.0,2974.88,0.0,0.0,89.0,100.0,1,0.0,0
691351,1,28600.0,0.0,0.0,0.0,0.0,20.0,1,0.0,0
1195635,1,500.0,-8.79,0.0,0.0,0.0,0.0,1,0.0,0
1143577,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,211.63,0
1062187,1,1500.0,751.71,0.0,0.0,27.0,100.0,1,0.0,0
932802,1,500.0,20.27,393.41,0.0,20.27,100.0,1,0.0,0
479665,1,17000.0,2567.85,374.51,0.0,77.0,300.0,1,0.0,0
901996,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,669.95,0
1211951,1,17000.0,753.59,199.39,0.0,27.0,125.0,1,0.0,0
856340,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
